Departamento;Provincia;Distrito;Latitud;Longitud
LIMA;BARRANCA;PATIVILCA;-10.6233603003;-77.6859584962
CAJAMARCA;CAJAMARCA;CAJAMARCA;-7.07747708863;-78.5611041364
CAJAMARCA;CUTERVO;SAN ANDRES DE CUTERVO;-6.224066509;-78.7422814594
CAJAMARCA;CUTERVO;SANTO DOMINGO DE LA CAPILLA;-6.25794975766;-78.8427228612
CAJAMARCA;CELENDIN;CORTEGANA;-6.4876969851;-78.2855215194
CAJAMARCA;CHOTA;CHIGUIRIP;-6.4250805525;-78.7080371165
CAJAMARCA;CHOTA;TOCMOCHE;-6.45683607426;-79.3759848363
CAJAMARCA;SAN IGNACIO;CHIRINOS;-5.30755234438;-78.8824544595
CAJAMARCA;SAN IGNACIO;LA COIPA;-5.38963562124;-78.9734843094
CAJAMARCA;SAN IGNACIO;NAMBALLE;-5.10728307114;-79.180983437
CAJAMARCA;JAEN;BELLAVISTA;-5.5646739795;-78.7426261245
CAJAMARCA;JAEN;JAEN;-5.77018429266;-78.852553109
CAJAMARCA;JAEN;HUABAL;-5.60492696904;-78.9058564487
CAJAMARCA;CUTERVO;TORIBIO CASANOVA;-5.98798890737;-78.692424665
TUMBES;TUMBES;TUMBES;-3.55366064722;-80.4161727295
TUMBES;TUMBES;SAN JACINTO;-3.90593811565;-80.5109128934
TUMBES;CONTRALMIRANTE VILLAR;ZORRITOS;-3.81638439307;-80.7043190415
TUMBES;ZARUMILLA;AGUAS VERDES;-3.49151620454;-80.2424451452
TUMBES;ZARUMILLA;PAPAYAL;-3.57206508895;-80.2887578092
CAJAMARCA;CELENDIN;HUASMIN;-6.82830310912;-78.3256281293
CAJAMARCA;HUALGAYOC;HUALGAYOC;-6.75273467315;-78.6002541397
CAJAMARCA;CELENDIN;MIGUEL IGLESIAS;-6.65103216318;-78.2653359849
CAJAMARCA;CELENDIN;LA LIBERTAD DE PALLAN;-6.70880308546;-78.2860853237
CAJAMARCA;CHOTA;HUAMBOS;-6.44369579651;-78.9704036419
CAJAMARCA;CHOTA;TACABAMBA;-6.39835087767;-78.5557095355
CAJAMARCA;CHOTA;CHALAMARCA;-6.51761020088;-78.4952396402
CAJAMARCA;SAN MIGUEL;TONGOD;-6.78816631091;-78.8335499813
CAJAMARCA;SANTA CRUZ;CATACHE;-6.74935948216;-79.0769035273
CAJAMARCA;SANTA CRUZ;CHANCAYBAÑOS;-6.55596131696;-78.8779382644
CAJAMARCA;SANTA CRUZ;PULAN;-6.74656574241;-78.9211597453
CAJAMARCA;SANTA CRUZ;SAUCEPAMPA;-6.68286029989;-78.9084687402
LIMA;LIMA;JESUS MARIA;-12.0780894556;-77.0482420569
LIMA;LIMA;LINCE;-12.0857698775;-77.0356913423
LIMA;LIMA;PUEBLO LIBRE;-12.0750804611;-77.0657891347
LIMA;LIMA;SAN JUAN DE LURIGANCHO;-11.9459474278;-76.9714642367
LIMA;LIMA;LA VICTORIA;-12.0723184628;-77.0173714881
CALLAO;CALLAO;MI PERU;-11.8543385226;-77.1205559213
AMAZONAS;CHACHAPOYAS;CHUQUIBAMBA;-6.93489422614;-77.8950705087
HUANUCO;HUANUCO;PILLCO MARCA;-10.0403840107;-76.2812483543
HUANUCO;DOS DE MAYO;RIPAN;-9.81053307867;-76.8436912232
HUANUCO;DOS DE MAYO;SHUNQUI;-9.75051594502;-76.8097734319
HUANUCO;YAROWILCA;CAHUAC;-9.86463188694;-76.6493218971
HUANUCO;YAROWILCA;APARICIO POMARES;-9.71624268525;-76.5768698941
HUANUCO;YAROWILCA;JACAS CHICO;-9.87516885426;-76.5090843395
HUANUCO;YAROWILCA;CHORAS;-9.9118168783;-76.571825398
HUANUCO;HUANUCO;CHINCHAO;-9.61537286082;-76.1107589102
HUANUCO;DOS DE MAYO;QUIVILLA;-9.57602463962;-76.6872730205
HUANUCO;AMBO;COLPAS;-10.2443982998;-76.4643578149
HUANUCO;AMBO;HUACAR;-10.1953034764;-76.2696043374
HUANUCO;YAROWILCA;OBAS;-9.8269289773;-76.6813197556
HUANUCO;LAURICOCHA;JESUS;-10.218531594;-76.7555787765
HUANUCO;LAURICOCHA;JIVIA;-10.0354743777;-76.6563208997
HUANUCO;PUERTO INCA;PUERTO INCA;-9.28893344327;-74.9668405448
HUANUCO;LEONCIO PRADO;MARIANO DAMASO BERAUN;-9.39440038201;-76.0310356204
HUANUCO;HUACAYBAMBA;PINRA;-8.9144071483;-77.0007544269
HUANUCO;LEONCIO PRADO;JOSE CRESPO Y CASTILLO;-8.93244828065;-76.1778384641
LORETO;UCAYALI;PAMPA HERMOSA;-7.30260249309;-75.7697097135
SAN MARTIN;BELLAVISTA;ALTO BIAVO;-7.82211056329;-76.2741226192
APURIMAC;CHINCHEROS;COCHARCAS;-13.6115546129;-73.7478503052
APURIMAC;ABANCAY;ABANCAY;-13.6358417479;-72.8716118414
CUSCO;PARURO;CCAPI;-13.8606811013;-72.019423991
CUSCO;PARURO;HUANOQUITE;-13.6988093806;-72.079212895
CUSCO;PARURO;OMACHA;-14.139709931;-71.7863405438
CUSCO;CHUMBIVILCAS;LIVITACA;-14.3338730467;-71.6463321565
CUSCO;QUISPICANCHI;URCOS;-13.6878742407;-71.5991388851
CUSCO;QUISPICANCHI;ANDAHUAYLILLAS;-13.6657692505;-71.700323991
CUSCO;ACOMAYO;ACOMAYO;-13.8931513123;-71.6724775444
CUSCO;ACOMAYO;RONDOCAN;-13.787630277;-71.7654018293
CUSCO;ACOMAYO;SANGARARA;-13.953936742;-71.5707662654
CUSCO;ACOMAYO;ACOS;-13.9392971423;-71.7302437007
AYACUCHO;PARINACOCHAS;PULLO;-15.3331747649;-73.9844927281
AYACUCHO;PAUCAR DEL SARA SARA;LAMPA;-15.1484683027;-73.4496746812
AYACUCHO;LUCANAS;SANCOS;-15.1470872855;-74.1584136811
AYACUCHO;PARINACOCHAS;CORACORA;-14.8157595986;-73.6993401989
LIMA;HUARAL;VEINTISIETE DE NOVIEMBRE;-11.1488559118;-76.7728174877
LIMA;YAUYOS;AYAVIRI;-12.3654601692;-76.0422952569
LIMA;YAUYOS;COCHAS;-12.2858369844;-76.1956994681
LIMA;YAUYOS;SAN JOAQUIN;-12.2458291618;-76.1055249298
LIMA;YAUYOS;TANTA;-12.1320399131;-75.9913298953
LIMA;YAUYOS;TOMAS;-12.1639275955;-75.7068291596
CALLAO;CALLAO;LA PERLA;-12.0702891545;-77.1161377264
JUNIN;HUANCAYO;PILCOMAYO;-12.0474746014;-75.2542689107
JUNIN;CHUPACA;TRES DE DICIEMBRE;-12.1140157981;-75.2458530644
LIMA;LIMA;ANCON;-11.702568503;-77.0958901385
LIMA;LIMA;ATE;-12.0326633173;-76.8773255404
LIMA;LIMA;CHACLACAYO;-11.9916404851;-76.7669698029
LIMA;LIMA;VILLA MARIA DEL TRIUNFO;-12.1703036671;-76.9189970296
CAJAMARCA;CONTUMAZA;SAN BENITO;-7.50279410045;-78.9623270782
ANCASH;HUARI;PAUCAS;-9.15101580774;-76.8846090786
ANCASH;HUARI;PONTO;-9.3474512468;-76.9849010131
ANCASH;HUARI;SAN PEDRO DE CHANA;-9.46657774172;-76.9823416603
ANCASH;HUARI;UCO;-9.19112698938;-76.931541229
ANCASH;HUARMEY;HUARMEY;-10.1738794151;-77.9186384659
ANCASH;HUARMEY;MALVAS;-9.92103606297;-77.6647274401
ANCASH;BOLOGNESI;HUASTA;-10.1139294307;-77.0315388981
ANCASH;CARHUAZ;AMASHCA;-9.22352581242;-77.6448838283
ANCASH;CARHUAZ;ANTA;-9.3610361697;-77.6324303027
ANCASH;HUARAZ;COCHABAMBA;-9.46607073781;-77.8515620892
ANCASH;HUARAZ;JANGAS;-9.44132971718;-77.6038385179
ANCASH;HUARAZ;OLLEROS;-9.62185234504;-77.3716444899
ANCASH;HUARAZ;PAMPAS GRANDE;-9.64574283192;-77.9103120862
ANCASH;HUARAZ;PIRA;-9.52096317523;-77.6939772921
ANCASH;AIJA;AIJA;-9.80042156319;-77.5676294715
JUNIN;JAUJA;LEONOR ORDOÑ‘EZ;-11.8691442691;-75.4313806973
JUNIN;JAUJA;MUQUI;-11.8384183661;-75.4376549432
JUNIN;CONCEPCION;HEROINAS TOLEDO;-11.8387402031;-75.2817782027
JUNIN;JAUJA;HUARIPAMPA;-11.8212780889;-75.4806023835
JUNIN;JAUJA;SAN LORENZO;-11.8386673948;-75.3785260388
JUNIN;JAUJA;YAUYOS;-11.7958385958;-75.514276477
JUNIN;HUANCAYO;SANTO DOMINGO DE ACOBAMBA;-11.8547698559;-74.6936127391
JUNIN;JAUJA;PANCAN;-11.7475124949;-75.4990280204
JUNIN;JAUJA;MARCO;-11.7604504538;-75.5677471602
JUNIN;CONCEPCION;COCHAS;-11.6200665351;-75.1413624455
JUNIN;CONCEPCION;MARISCAL CASTILLA;-11.5890550126;-75.1053399325
JUNIN;JAUJA;RICRAN;-11.5600321448;-75.4575212209
JUNIN;SATIPO;LLAYLLA;-11.4629467285;-74.6489923872
JUNIN;JAUJA;MONOBAMBA;-11.4085687682;-75.2310701721
JUNIN;SATIPO;PANGOA;-11.7916004031;-74.3665985431
JUNIN;TARMA;PALCAMAYO;-11.270192423;-75.7778263808
JUNIN;TARMA;SAN PEDRO DE CAJAS;-11.1234167312;-75.7857819665
JUNIN;YAULI;SANTA BARBARA DE CARHUACAYAN;-11.1980488959;-76.364850958
JUNIN;JAUJA;SAUSA;-11.7926532567;-75.4832910947
JUNIN;JAUJA;SAN PEDRO DE CHUNAN;-11.7189232084;-75.4893059008
LIMA;CAÑETE;MALA;-12.6534750483;-76.6016686377
LIMA;HUAROCHIRI;MATUCANA;-11.8161478008;-76.3794308044
LIMA;HUAROCHIRI;CUENCA;-12.1565294654;-76.4569193084
LIMA;HUAROCHIRI;HUANZA;-11.5611433933;-76.4436520139
LIMA;LIMA;CIENEGUILLA;-12.0765460299;-76.7774599698
LIMA;LIMA;LURIN;-12.2343483538;-76.8015572686
AYACUCHO;LUCANAS;SANTA LUCIA;-14.9327983081;-74.545803543
AYACUCHO;PARINACOCHAS;UPAHUACHO;-14.8836475949;-73.5296471582
AYACUCHO;PARINACOCHAS;CORONEL CASTAÑ‘EDA;-14.7782792362;-73.164268546
AYACUCHO;LUCANAS;LUCANAS;-14.4874502905;-74.3044063544
AYACUCHO;LUCANAS;CARMEN SALCEDO;-14.46581922;-73.9817855372
AYACUCHO;LUCANAS;CABANA;-14.3621379192;-74.0775044353
AYACUCHO;LUCANAS;LARAMATE;-14.2499744492;-74.7662297625
AYACUCHO;LUCANAS;SAN PEDRO DE PALCO;-14.2913077379;-74.4942605191
AYACUCHO;LUCANAS;HUAC-HUAS;-14.1664029525;-74.9936623792
AYACUCHO;SUCRE;SANTIAGO DE PAUCARAY;-14.0874774228;-73.6533807659
AYACUCHO;HUANCA SANCOS;SANCOS;-14.001017057;-74.559734805
AYACUCHO;SUCRE;CHALCOS;-13.8509548354;-73.7526061398
AYACUCHO;VILCAS HUAMAN;ACCOMARCA;-13.8062371172;-73.8674024708
AYACUCHO;SUCRE;BELEN;-13.8043146482;-73.7672577386
AYACUCHO;HUANCA SANCOS;CARAPO;-13.8120596729;-74.3034382174
AYACUCHO;VILCAS HUAMAN;HUAMBALPA;-13.7443086601;-73.8879092505
AYACUCHO;VICTOR FAJARDO;HUAMANQUIQUIA;-13.7160784544;-74.275716392
AYACUCHO;VICTOR FAJARDO;HUANCAPI;-13.8046585839;-74.0898406713
AYACUCHO;VILCAS HUAMAN;CARHUANCA;-13.7394384911;-73.7820669171
AYACUCHO;VILCAS HUAMAN;SAURAMA;-13.7010217856;-73.7503468314
AYACUCHO;VILCAS HUAMAN;VILCAS HUAMAN;-13.655701443;-73.8963210615
AYACUCHO;VICTOR FAJARDO;ALCAMENCA;-13.6655360038;-74.2104506966
AYACUCHO;VICTOR FAJARDO;VILCANCHOS;-13.652381306;-74.6431840501
CUSCO;PARURO;PARURO;-13.7266858821;-71.8557017954
CUSCO;CHUMBIVILCAS;VELILLE;-14.5490043269;-71.8491635586
CUSCO;ESPINAR;CONDOROMA;-15.3007847633;-71.0740422031
CUSCO;CANAS;PAMPAMARCA;-14.1418040619;-71.4465582306
CUSCO;QUISPICANCHI;HUARO;-13.7553194818;-71.6724000327
CUSCO;ESPINAR;ESPINAR;-14.9253374921;-71.3528899122
CUSCO;ESPINAR;COPORAQUE;-14.757195221;-71.6353792319
HUANCAVELICA;HUAYTARA;SANTIAGO DE QUIRAHUARA;-14.0553970467;-74.8922761195
HUANCAVELICA;HUAYTARA;CORDOVA;-14.0115592014;-75.1519738808
HUANCAVELICA;HUAYTARA;LARAMARCA;-13.9060115129;-75.0572738102
HUANCAVELICA;HUAYTARA;HUAYACUNDO ARMA;-13.5548801372;-75.311746851
ICA;NASCA;NASCA;-14.8570348626;-75.0368859494
ICA;NASCA;MARCONA;-15.1424220545;-75.0693434865
ICA;PALPA;TIBILLO;-14.1503922339;-75.1609356056
ICA;ICA;LA TINGUIÑA;-14.010780416;-75.6733422537
ICA;ICA;PARCONA;-14.056866274;-75.700446869
ICA;ICA;SANTIAGO;-14.5107476858;-75.5152730479
APURIMAC;ANDAHUAYLAS;ANDARAPA;-13.4972931614;-73.3885773313
APURIMAC;CHINCHEROS;ONGOY;-13.4153216029;-73.6506634241
CUSCO;ANTA;LIMATAMBO;-13.4751052635;-72.4455264046
CUSCO;ANTA;PUCYURA;-13.4846822136;-72.0936319919
CUSCO;PAUCARTAMBO;HUANCARANI;-13.5109986811;-71.6311427738
CUSCO;CALCA;CALCA;-13.268722216;-71.9577770747
CUSCO;URUBAMBA;HUAYLLABAMBA;-13.3418924969;-72.0498099885
CUSCO;CUSCO;POROY;-13.5019173342;-72.0423001471
CUSCO;CUSCO;SAYLLA;-13.5530041065;-71.8317561576
CUSCO;LA CONVENCION;QUELLOUNO;-12.5071220355;-72.445070203
CUSCO;CALCA;YANATILE;-12.7956971357;-72.1050860429
CUSCO;LA CONVENCION;KIMBIRI;-12.6148820707;-73.6382239156
CUSCO;ANTA;CHINCHAYPUJIO;-13.6129307698;-72.2715519904
AYACUCHO;VILCAS HUAMAN;CONCEPCION;-13.5421022252;-73.8804081439
AYACUCHO;CANGALLO;CANGALLO;-13.5997351281;-74.1100726767
AYACUCHO;CANGALLO;MARIA PARADO DE BELLIDO;-13.5680637691;-74.2756629009
AYACUCHO;CANGALLO;PARAS;-13.4607689167;-74.7195767064
AYACUCHO;HUAMANGA;QUINUA;-13.0613914799;-74.1345373999
AYACUCHO;HUAMANGA;PACAYCASA;-13.0531883864;-74.2326894319
CUSCO;PAUCARTAMBO;PAUCARTAMBO;-13.301373188;-71.4640607317
CUSCO;CALCA;COYA;-13.402415678;-71.9153273265
CUSCO;QUISPICANCHI;MARCAPATA;-13.6397992652;-70.9126788078
HUANCAVELICA;CASTROVIRREYNA;SAN JUAN;-13.2721388336;-75.6885024889
HUANCAVELICA;CASTROVIRREYNA;CASTROVIRREYNA;-13.1536663424;-75.2913802344
HUANCAVELICA;CASTROVIRREYNA;HUACHOS;-13.2147113912;-75.483404487
HUANCAVELICA;CASTROVIRREYNA;HUAMATAMBO;-13.1089468571;-75.6825043542
HUANCAVELICA;ANGARAES;SAN ANTONIO DE ANTAPARCO;-13.0655212383;-74.4306677957
HUANCAVELICA;ANGARAES;JULCAMARCA;-13.012517299;-74.4309538479
HUANCAVELICA;ANGARAES;HUAYLLAY GRANDE;-12.9235699923;-74.6710838969
HUANCAVELICA;ACOBAMBA;POMACOCHA;-12.861571456;-74.5200152269
HUANCAVELICA;ANGARAES;CALLANMARCA;-12.8785731439;-74.6245409363
HUANCAVELICA;HUANCAVELICA;HUANCAVELICA;-12.8628485416;-75.0086415045
HUANCAVELICA;HUANCAVELICA;YAULI;-12.8171787691;-74.8290157583
HUANCAVELICA;HUANCAVELICA;ASCENSION;-12.8284340584;-75.1866180115
HUANCAVELICA;ACOBAMBA;PAUCARA;-12.7230618034;-74.7273884693
HUANCAVELICA;ACOBAMBA;ROSARIO;-12.7423267243;-74.5999403277
HUANCAVELICA;ACOBAMBA;ANDABAMBA;-12.6611878053;-74.6549277025
HUANCAVELICA;HUANCAVELICA;PALCA;-12.6695814123;-74.979137146
HUANCAVELICA;HUANCAVELICA;ACOBAMBILLA;-12.7040921879;-75.3712733076
HUANCAVELICA;HUANCAVELICA;HUANDO;-12.6272857517;-75.0136089481
HUANCAVELICA;HUANCAVELICA;NUEVO OCCORO;-12.7077473511;-75.1392432576
HUANCAVELICA;HUANCAVELICA;LARIA;-12.5532460318;-75.0802488315
HUANCAVELICA;HUANCAVELICA;IZCUCHACA;-12.4963449055;-75.0135551762
HUANCAVELICA;HUANCAVELICA;MOYA;-12.4637791677;-75.1317699926
HUANCAVELICA;HUANCAVELICA;HUAYLLAHUARA;-12.4014726904;-75.1829661304
HUANCAVELICA;HUANCAVELICA;PILCHACA;-12.4136140933;-75.0889915053
HUANCAVELICA;TAYACAJA;PAMPAS;-12.4513653722;-74.8516899757
HUANCAVELICA;TAYACAJA;AHUAYCHA;-12.4441552174;-74.9061588826
HUANCAVELICA;TAYACAJA;PAZOS;-12.2215692743;-75.0262527528
HUANCAVELICA;CHURCAMPA;EL CARMEN;-12.7114298814;-74.4974078585
HUANCAVELICA;CHURCAMPA;PAUCARBAMBA;-12.5691452616;-74.5261939091
HUANCAVELICA;CHURCAMPA;SAN MIGUEL DE MAYOCC;-12.7878914468;-74.4100038501
HUANCAVELICA;CHURCAMPA;SAN PEDRO DE CORIS;-12.6073440212;-74.4002347716
HUANCAVELICA;CHURCAMPA;LOCROJA;-12.7173561993;-74.45471843
ICA;CHINCHA;GROCIO PRADO;-13.3115867341;-76.1674329287
ICA;CHINCHA;SAN JUAN DE YANAC;-13.224714009;-75.814320586
ICA;CHINCHA;SAN PEDRO DE HUACARPANA;-13.0786168993;-75.7283693941
ICA;CHINCHA;TAMBO DE MORA;-13.4603423724;-76.1834154467
JUNIN;HUANCAYO;PUCARA;-12.1801997636;-75.100514813
JUNIN;CONCEPCION;MITO;-11.9288009765;-75.3517500644
JUNIN;HUANCAYO;SAN JERONIMO DE TUNAN;-11.9374098094;-75.2863739745
JUNIN;HUANCAYO;QUILCAS;-11.8822453887;-75.1661565118
JUNIN;HUANCAYO;COLCA;-12.3142306098;-75.1912342313
JUNIN;HUANCAYO;VIQUES;-12.160532417;-75.2276761357
JUNIN;HUANCAYO;HUAYUCACHI;-12.1344100401;-75.2220665567
JUNIN;CHUPACA;YANACANCHA;-12.2536887649;-75.4738053763
JUNIN;CHUPACA;SAN JUAN DE ISCOS;-12.1193467845;-75.3015957129
JUNIN;HUANCAYO;CHILCA;-12.0790510528;-75.1831548191
JUNIN;CONCEPCION;SAN JOSE DE QUERO;-12.0762533674;-75.5726811876
JUNIN;CHUPACA;HUAMANCACA CHICO;-12.0796255454;-75.2487673625
AMAZONAS;LUYA;SANTO TOMAS;-6.56905877437;-77.8924768331
AMAZONAS;LUYA;COCABAMBA;-6.62697256825;-78.0153739435
AMAZONAS;CHACHAPOYAS;LA JALCA;-6.50359392358;-77.7843966061
AMAZONAS;LUYA;PISUQUIA;-6.47474539407;-78.0862817855
AMAZONAS;LUYA;SAN JUAN DE LOPECANCHA;-6.48274351511;-77.8917562468
AMAZONAS;LUYA;MARIA;-6.49656478679;-77.9607965311
AMAZONAS;RODRIGUEZ DE MENDOZA;LONGAR;-6.35104432661;-77.5660897365
AMAZONAS;RODRIGUEZ DE MENDOZA;OMIA;-6.40540738523;-77.3544311786
AMAZONAS;LUYA;OCUMAL;-6.345784379;-78.1639927721
AMAZONAS;LUYA;INGUILPATA;-6.24810219648;-78.0285675775
AMAZONAS;RODRIGUEZ DE MENDOZA;MARISCAL BENAVIDES;-6.29166405892;-77.4851147873
AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;-6.24774300433;-77.8564880125
AMAZONAS;LUYA;TRITA;-6.15646600272;-77.9811346338
AMAZONAS;LUYA;OCALLI;-6.22180623098;-78.2168579927
AMAZONAS;CHACHAPOYAS;MOLINOPAMPA;-6.21244106241;-77.6072531741
AMAZONAS;LUYA;LAMUD;-6.11987991057;-77.9435589526
AMAZONAS;LUYA;SAN CRISTOBAL;-6.08408133588;-77.963362232
AMAZONAS;CHACHAPOYAS;GRANADA;-6.0999811889;-77.5765830025
AMAZONAS;CHACHAPOYAS;CHILIQUIN;-6.0782076986;-77.7558658801
PASCO;PASCO;VICCO;-10.863968256;-76.233232789
PASCO;PASCO;NINACACA;-10.7920364838;-76.060196118
PASCO;PASCO;PAUCARTAMBO;-10.758892658;-75.7734270451
PASCO;PASCO;YANACANCHA;-10.6434323834;-76.1942775702
PASCO;DANIEL ALCIDES CARRION;GOYLLARISQUIZGA;-10.4867472372;-76.4039621148
PASCO;PASCO;PALLANCHACRA;-10.4221567688;-76.2514612417
PASCO;DANIEL ALCIDES CARRION;TAPUC;-10.4189600883;-76.4682456858
SAN MARTIN;TOCACHE;SHUNTE;-8.42326215469;-76.8767030774
SAN MARTIN;HUALLAGA;PISCOYACU;-7.0141380268;-76.8341702703
SAN MARTIN;BELLAVISTA;BELLAVISTA;-6.99102390668;-76.6006081151
CAJAMARCA;SAN MARCOS;EDUARDO VILLANUEVA;-7.44124495679;-78.1433991817
APURIMAC;AYMARAES;TINTAY;-13.9034964698;-73.1344839141
APURIMAC;ANDAHUAYLAS;SAN MIGUEL DE CHACCRAMPA;-13.9621482231;-73.6030130453
APURIMAC;ANTABAMBA;JUAN ESPINOZA MEDRANO;-14.5586108444;-72.9083883011
APURIMAC;ANTABAMBA;ANTABAMBA;-14.517996586;-72.7501193708
APURIMAC;ANTABAMBA;HUAQUIRCA;-14.3402711712;-72.7866883793
APURIMAC;AYMARAES;POCOHUANCA;-14.2240115801;-73.0876777877
APURIMAC;ANTABAMBA;OROPESA;-14.4359923511;-72.523126058
APURIMAC;GRAU;TURPAY;-14.2320039983;-72.6370454155
APURIMAC;ANTABAMBA;PACHACONAS;-14.2190058326;-72.9791216557
APURIMAC;ANTABAMBA;EL ORO;-14.1578089644;-73.0352162706
APURIMAC;AYMARAES;CAPAYA;-14.1155992304;-73.3538551995
APURIMAC;ANDAHUAYLAS;TUMAY HUARACA;-13.9692352765;-73.4581996429
APURIMAC;COTABAMBAS;TAMBOBAMBA;-13.9170708427;-72.2129156785
APURIMAC;AYMARAES;SAN JUAN DE CHACÑA;-13.8849874641;-73.1938205884
APURIMAC;GRAU;GAMARRA;-13.8306652458;-72.5596704208
APURIMAC;ABANCAY;CIRCA;-13.9741942032;-72.8915213186
APURIMAC;ANDAHUAYLAS;HUANCARAY;-13.7696234058;-73.5471996764
CAJAMARCA;CAJAMARCA;MATARA;-7.27201892003;-78.2594776062
CAJAMARCA;CELENDIN;SUCRE;-7.01875225518;-78.1713104097
CAJAMARCA;CONTUMAZA;CONTUMAZA;-7.33474923777;-78.73680482
CAJAMARCA;CONTUMAZA;YONAN;-7.2776219755;-79.1691386554
CAJAMARCA;SAN MIGUEL;LA FLORIDA;-6.86887951212;-79.1488330551
CAJAMARCA;SAN MIGUEL;UNION AGUA BLANCA;-7.11890834474;-79.0541973457
LA LIBERTAD;SANCHEZ CARRION;SARIN;-7.93982794211;-77.8800919802
LA LIBERTAD;SANCHEZ CARRION;SARTIMBAMBA;-7.61269735008;-77.7661508999
LA LIBERTAD;TRUJILLO;MOCHE;-8.15917615126;-79.0001114886
LA LIBERTAD;TRUJILLO;POROTO;-8.03527237777;-78.7540100772
LA LIBERTAD;ASCOPE;CHOCOPE;-7.7905006552;-79.2265467078
LA LIBERTAD;ASCOPE;MAGDALENA DE CAO;-7.85520577485;-79.2999163774
LA LIBERTAD;ASCOPE;RAZURI;-7.68684259537;-79.3715533691
LA LIBERTAD;OTUZCO;CHARAT;-7.80866035006;-78.4738252897
LA LIBERTAD;OTUZCO;MACHE;-8.03421875915;-78.5338048967
LA LIBERTAD;GRAN CHIMU;CASCAS;-7.50150830184;-78.7639613663
LA LIBERTAD;GRAN CHIMU;MARMOT;-7.66252992227;-78.7015063143
LA LIBERTAD;GRAN CHIMU;SAYAPULLO;-7.56789970669;-78.4317253374
LA LIBERTAD;SANTIAGO DE CHUCO;CACHICADAN;-8.01728182699;-78.0643559547
LA LIBERTAD;SANTIAGO DE CHUCO;SANTA CRUZ DE CHUCA;-8.18829981293;-78.0956743263
AMAZONAS;UTCUBAMBA;LONYA GRANDE;-6.06347199659;-78.410673292
AMAZONAS;BONGARA;CHURUJA;-6.00779655217;-77.9303638743
AMAZONAS;BONGARA;JAZAN;-5.94537389736;-78.0234317792
AMAZONAS;BONGARA;JUMBILLA;-5.95174280364;-77.8256583611
AMAZONAS;BONGARA;CUISPES;-5.91114537432;-77.9147927248
AMAZONAS;BAGUA;LA PECA;-5.59197827258;-78.4454061605
AMAZONAS;CONDORCANQUI;EL CENEPA;-4.16853813289;-78.3358932899
LORETO;REQUENA;ALTO TAPICHE;-6.81833930423;-74.1894361883
LORETO;REQUENA;EMILIO SAN MARTIN;-6.20137531847;-74.4540463436
LORETO;REQUENA;PUINAHUA;-5.64473068796;-74.8863706211
LORETO;MAYNAS;ALTO NANAY;-3.36163918327;-74.2855205293
LORETO;MARISCAL RAMON CASTILLA;SAN PABLO;-3.86675834937;-71.3389666823
LORETO;REQUENA;REQUENA;-5.32824080721;-73.8823435092
LORETO;REQUENA;TAPICHE;-5.99203134621;-73.9935424072
LORETO;REQUENA;JENARO HERRERA;-4.99617085436;-73.6983477474
LORETO;DATEM DEL MARAÑON;CAHUAPANAS;-5.24009777148;-76.8557284947
LORETO;DATEM DEL MARAÑON;MORONA;-3.67912239604;-77.3734689045
LORETO;DATEM DEL MARAÑON;PASTAZA;-4.27660777496;-76.6377392601
SAN MARTIN;SAN MARTIN;SAN ANTONIO;-6.39933913467;-76.3820897301
SAN MARTIN;PICOTA;PUCACACA;-6.84023301605;-76.3630463055
SAN MARTIN;BELLAVISTA;SAN PABLO;-6.83887049661;-76.5865247964
SAN MARTIN;SAN MARTIN;SAUCE;-6.70275954762;-76.2046188508
SAN MARTIN;SAN MARTIN;SHAPAJA;-6.58829599542;-76.2132673936
SAN MARTIN;EL DORADO;SAN MARTIN;-6.42328605746;-76.8373409468
SAN MARTIN;SAN MARTIN;TARAPOTO;-6.49420754283;-76.369643648
SAN MARTIN;LAMAS;RUMISAPA;-6.44375616636;-76.4725723596
SAN MARTIN;SAN MARTIN;CHIPURANA;-6.4340320883;-75.6668363246
SAN MARTIN;SAN MARTIN;PAPAPLAYA;-6.24280453781;-75.6382111716
SAN MARTIN;RIOJA;RIOJA;-6.07868836867;-77.209895329
SAN MARTIN;RIOJA;ELIAS SOPLIN VARGAS;-6.04638888252;-77.2972963254
SAN MARTIN;RIOJA;NUEVA CAJAMARCA;-5.94435715193;-77.3722452408
SAN MARTIN;RIOJA;POSIC;-5.98282040598;-77.1721679009
SAN MARTIN;MOYOBAMBA;YANTALO;-5.96378246594;-77.0663736034
SAN MARTIN;RIOJA;YURACYACU;-5.93538675612;-77.2327670863
SAN MARTIN;RIOJA;AWAJUN;-5.8591884098;-77.4365073086
LIMA;HUAROCHIRI;LANGA;-12.1592795127;-76.3756797191
LIMA;HUAROCHIRI;LARAOS;-11.5851826178;-76.5317035478
LIMA;HUAROCHIRI;SAN ANDRES DE TUPICOCHA;-11.9880608676;-76.4580386573
LIMA;HUAROCHIRI;SAN ANTONIO;-11.8166491154;-76.7735595825
LIMA;HUAROCHIRI;SAN DAMIAN;-11.9644709751;-76.3329899087
LIMA;HUAROCHIRI;SAN JUAN DE TANTARANCHE;-11.9929248289;-76.1569898199
LIMA;HUAROCHIRI;SAN LORENZO DE QUINTI;-12.1089447781;-76.1188549544
